Fund Holdings as of,"2026/08/21"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency
"2595","GENFLEET THERAPEUTICS (SHANGHAI) I","Health Care","Equity","646,863.67","0.00","646,863.67","810,200.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"MAGEN.E","MARGUN ENERJI URETIM SANAYI & TICA","Utilities","Equity","640,789.83","0.00","640,789.83","4,496,862.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"688187","ZHUZHOU CRRC TIMES ELECTRIC LTD A","Industrials","Equity","640,789.83","0.00","640,789.83","479,425.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"CMSINFO","CMS INFO SYSTEMS LTD","Industrials","Equity","640,789.83","0.00","640,789.83","1,287,433.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"281740","LAKE MATERIALS LTD","Materials","Equity","637,752.91","0.00","637,752.91","375,864.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"MGLU3","MAGAZINE LUIZA SA","Consumer Discretionary","Equity","634,715.99","0.00","634,715.99","4,443,820.00","-","Brazil","XBSP","JPY","-","BRL"
"SFL","SHEELA FOAM","Consumer Discretionary","Equity","634,715.99","0.00","634,715.99","477,069.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"RELAXO","RELAXO FOOTWEARS LTD","Consumer Discretionary","Equity","634,715.99","0.00","634,715.99","847,884.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2432","SHENZHEN DOBOT TECHNOLOGY CORP LTD","Industrials","Equity","634,715.99","0.00","634,715.99","1,048,600.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"600011","HUANENG POWER INTERNATIONAL INC A","Utilities","Equity","625,605.24","0.00","625,605.24","3,296,826.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"1666","TONG REN TANG TECHNOLOGIES LTD H","Health Care","Equity","622,568.32","0.00","622,568.32","7,709,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1707","GRAPE KING BIO LTD","Consumer Staples","Equity","622,568.32","0.00","622,568.32","1,149,364.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"BTCIM.E","BATICIM BATI ANADOLU SANAYI VE TIC","Materials","Equity","622,568.32","0.00","622,568.32","32,642,138.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"ANTHEM","ANTHEM BIOSCIENCES","Health Care","Equity","622,568.32","0.00","622,568.32","355,600.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"BLUESTONE","BLUESTONE JEWELLERY AND LIFESTYLE","Consumer Discretionary","Equity","622,568.32","0.00","622,568.32","378,930.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"604","SHENZHEN INVESTMENT LTD","Real Estate","Equity","619,531.40","0.00","619,531.40","36,330,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"397030","APRILBIO LTD","Health Care","Equity","619,531.40","0.00","619,531.40","212,775.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"300115","SHENZHEN EVERWIN PRECISION TECHNOL","Information Technology","Equity","613,457.56","0.00","613,457.56","864,602.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"361610","SK IE TECHNOLOGY LTD","Industrials","Equity","610,420.64","0.00","610,420.64","305,262.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"002738","SINOMINE RESOURCE GROUP LTD A","Materials","Equity","610,420.64","0.00","610,420.64","416,200.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"601777","CHONGQING QIANLI TECHNOLOGY A","Consumer Discretionary","Equity","610,420.64","0.00","610,420.64","2,622,400.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"SCC","SEMIRARA MINING AND POWER CORP","Energy","Equity","610,420.64","0.00","610,420.64","10,534,700.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"600839","SICHUAN CHANGHONG ELECTRIC LTD A","Consumer Discretionary","Equity","607,383.73","0.00","607,383.73","3,075,700.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"009240","HANSSEM","Consumer Discretionary","Equity","604,346.81","0.00","604,346.81","116,643.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"003090","DAEWOONG LTD","Health Care","Equity","601,309.89","0.00","601,309.89","262,120.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"OTKAR.E","OTOKAR OTOMOTIV SAVUNMA SANAYI","Industrials","Equity","601,309.89","0.00","601,309.89","474,557.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"601319","THE PEOPLES INSURANCE COMPANY (GRO","Financials","Equity","601,309.89","0.00","601,309.89","3,059,300.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"839","CHINA EDUCATION GROUP HOLDINGS","Consumer Discretionary","Equity","598,272.97","0.00","598,272.97","13,442,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"667","CHINA EAST EDUCATION HOLDINGS LTD","Consumer Discretionary","Equity","595,236.05","0.00","595,236.05","6,194,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"1320","SAUDI STEEL PIPE","Materials","Equity","592,199.13","0.00","592,199.13","246,241.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"1672","ASCLETIS PHARMA INC","Health Care","Equity","589,162.21","0.00","589,162.21","2,352,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"TTML","TATA TELESERVICES MAHARASHTRA LTD","Communication","Equity","586,125.30","0.00","586,125.30","7,838,887.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"6890","LAI YIH FOOTWEAR LTD","Consumer Discretionary","Equity","586,125.30","0.00","586,125.30","599,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"272","SHUI ON LAND","Real Estate","Equity","583,088.38","0.00","583,088.38","53,068,166.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"688375","GUOBO ELECTRONICS LTD A","Information Technology","Equity","583,088.38","0.00","583,088.38","259,200.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"SMGR","SEMEN INDONESIA (PERSERO)","Materials","Equity","580,051.46","0.00","580,051.46","34,867,809.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"2300","SAUDI PAPER MANUFACTURING","Materials","Equity","580,051.46","0.00","580,051.46","185,496.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"ATT","GRUPA AZOTY SA","Materials","Equity","580,051.46","0.00","580,051.46","519,607.00","-","Poland","Warsaw Stock Exchange/Equities/Main Market","JPY","-","PLN"
"189300","INTELLIAN TECHNOLOGIES INC","Information Technology","Equity","577,014.54","0.00","577,014.54","61,340.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"002131","LEO GROUP LTD A","Communication","Equity","570,940.70","0.00","570,940.70","4,364,100.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"2106","KENDA RUBBER INDUSTRIAL LTD","Consumer Discretionary","Equity","567,903.78","0.00","567,903.78","5,408,129.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"2543","HWANG CHANG GENERAL CONTRACTOR LTD","Industrials","Equity","564,866.87","0.00","564,866.87","2,427,750.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"2283","FIRST MILLING CO","Consumer Staples","Equity","564,866.87","0.00","564,866.87","209,472.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"CYD","CHINA YUCHAI INTERNATIONAL LTD","Industrials","Equity","561,829.95","0.00","561,829.95","75,983.00","-","China","New York Stock Exchange Inc.","JPY","-","USD"
"CCAVENUE","AVENUESAI LTD","Financials","Equity","561,829.95","0.00","561,829.95","18,785,889.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"KSB","KSB LTD","Industrials","Equity","561,829.95","0.00","561,829.95","350,821.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"601799","CHANGZHOU XINGYU AUTOMOTIVE LIGHTI","Consumer Discretionary","Equity","558,793.03","0.00","558,793.03","222,669.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"MAHSEAMLES","MAHARASHTRA SEAMLESS LTD","Materials","Equity","555,756.11","0.00","555,756.11","456,890.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"000932","HUNAN VALIN STEEL LTD A","Materials","Equity","555,756.11","0.00","555,756.11","5,458,500.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"688331","REMEGEN A","Health Care","Equity","555,756.11","0.00","555,756.11","146,400.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"ESSA","ESSA INDUSTRIES INDONESIA","Materials","Equity","552,719.19","0.00","552,719.19","80,628,500.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
"6757","TIGERAIR TAIWAN LTD","Industrials","Equity","552,719.19","0.00","552,719.19","1,644,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"293490","KAKAO GAMES","Communication","Equity","549,682.27","0.00","549,682.27","447,274.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"1675","ASIAINFO TECHNOLOGIES LTD","Information Technology","Equity","546,645.35","0.00","546,645.35","4,938,800.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"ACEN","ACEN CORPORATION","Utilities","Equity","546,645.35","0.00","546,645.35","59,641,541.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"020560","ASIANA AIRLINES","Industrials","Equity","543,608.44","0.00","543,608.44","572,176.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"348370","ENCHEM LTD","Materials","Equity","540,571.52","0.00","540,571.52","186,567.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"603392","BEIJING WANTAI BIOLOGICAL PHARMACY","Health Care","Equity","540,571.52","0.00","540,571.52","616,951.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"002517","KINGNET NETWORK LTD A","Communication","Equity","537,534.60","0.00","537,534.60","1,134,800.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"6719","UPI SEMICONDUCTOR","Information Technology","Equity","537,534.60","0.00","537,534.60","464,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"300748","JL MAG RARE-EARTH LTD A","Industrials","Equity","534,497.68","0.00","534,497.68","688,841.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"002459","JA SOLAR TECHNOLOGY LTD A","Information Technology","Equity","534,497.68","0.00","534,497.68","2,570,900.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"082270","GEMVAX & KAEL LTD","Information Technology","Equity","531,460.76","0.00","531,460.76","355,151.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"DODLA","DODLA DAIRY","Consumer Staples","Equity","531,460.76","0.00","531,460.76","233,694.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"2145","SHANGHAI CHICMAX COSMETIC CLS H H","Consumer Staples","Equity","528,423.84","0.00","528,423.84","894,500.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"600711","CHENGTUN MINING GROUP LTD A","Materials","Equity","528,423.84","0.00","528,423.84","1,599,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"SELEC.E","SELCUK ECZA DEPOSU TICARET VE SANA","Health Care","Equity","522,350.00","0.00","522,350.00","460,958.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"300255","HEBEI CHANGSHAN BIOCHEMICAL PHARMA","Health Care","Equity","522,350.00","0.00","522,350.00","717,905.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"600009","SHANGHAI INTERNATIONAL AIRPORT LTD","Industrials","Equity","522,350.00","0.00","522,350.00","787,491.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"4163","AL DAWAA MEDICAL SERVICES","Consumer Staples","Equity","522,350.00","0.00","522,350.00","263,785.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"ASHAPURMIN","ASHAPURA MINECHEM LTD","Materials","Equity","519,313.09","0.00","519,313.09","432,971.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"VAMO3","VAMOS LOCACAO DE CAMINHOES MAQUINA","Industrials","Equity","519,313.09","0.00","519,313.09","5,694,836.00","-","Brazil","XBSP","JPY","-","BRL"
"900901","INESA INTELLIGENT TECH INC B","Information Technology","Equity","516,276.17","0.00","516,276.17","3,840,652.00","-","China","Shanghai Stock Exchange","JPY","-","USD"
"079160","CJ CGV","Communication","Equity","516,276.17","0.00","516,276.17","719,763.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"365550","ESR KENDALL SQUARE REIT LTD","Real Estate","Equity","516,276.17","0.00","516,276.17","1,250,793.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"300896","IMEIK TECHNOLOGY DEVELOPMENT LTD A","Health Care","Equity","516,276.17","0.00","516,276.17","187,192.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"600352","ZHEJIANG LONGSHENG GROUP LTD A","Materials","Equity","516,276.17","0.00","516,276.17","1,408,100.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"112040","WEM ADE LTD","Communication","Equity","513,239.25","0.00","513,239.25","232,089.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"600143","KINGFA SCI&TECH LTD A","Materials","Equity","513,239.25","0.00","513,239.25","1,278,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"RHIM","RHI MAGNESITA INDIA LTD","Materials","Equity","510,202.33","0.00","510,202.33","680,294.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"FRACTAL","FRACTAL ANALYTICS LTD","Information Technology","Equity","507,165.41","0.00","507,165.41","296,803.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"298050","HS HYOSUNG ADVANCED MATERIALS CORP","Materials","Equity","504,128.49","0.00","504,128.49","22,015.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"035760","CJ ENM","Communication","Equity","501,091.57","0.00","501,091.57","111,832.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"601933","YONGHUI SUPERSTORES LTD A","Consumer Staples","Equity","498,054.66","0.00","498,054.66","5,536,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"056190","SFA ENGINEERING CORP","Industrials","Equity","491,980.82","0.00","491,980.82","143,193.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"NUHCM.E","NUH CIMENTO SANAYI A","Materials","Equity","491,980.82","0.00","491,980.82","568,695.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"086900","MEDY-TOX","Health Care","Equity","491,980.82","0.00","491,980.82","50,539.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"000999","CHINA RESOURCES SANJIU MEDICAL AND","Health Care","Equity","491,980.82","0.00","491,980.82","689,731.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"4161","BINDAWOOD HOLDING","Consumer Staples","Equity","488,943.90","0.00","488,943.90","2,048,410.00","-","Saudi Arabia","Saudi Stock Exchange","JPY","-","SAR"
"544467","NATIONAL SECURITIES DEPOSITORY LTD","Financials","Equity","488,943.90","0.00","488,943.90","301,913.00","-","India","Bse Ltd","JPY","-","INR"
"HEKTS.E","HEKTAS TICARET A","Materials","Equity","485,906.98","0.00","485,906.98","43,223,763.00","-","Turkey","Istanbul Stock Exchange","JPY","-","TRY"
"001680","DAESANG","Consumer Staples","Equity","482,870.06","0.00","482,870.06","200,218.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"000002","CHINA VANKE A","Real Estate","Equity","476,796.23","0.00","476,796.23","5,335,168.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"232140","YC CORP","Information Technology","Equity","476,796.23","0.00","476,796.23","327,192.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"417200","LS MATERIALS LTD","Industrials","Equity","473,759.31","0.00","473,759.31","293,746.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"688568","GEOVIS TECHNOLOGY LTD A","Information Technology","Equity","473,759.31","0.00","473,759.31","504,000.00","-","China","Shanghai Stock Exchange","JPY","-","CNY"
"9985","WEILONG DELICIOUS GLOBAL HOLDINGS","Consumer Staples","Equity","473,759.31","0.00","473,759.31","2,266,800.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"PLUS","DIGIPLUS INTERACTIVE CORP","Consumer Discretionary","Equity","470,722.39","0.00","470,722.39","15,313,700.00","-","Philippines","Philippine Stock Exchange Inc.","JPY","-","PHP"
"300347","HANGZHOU TIGERMED CONSULTING LTD A","Health Care","Equity","470,722.39","0.00","470,722.39","298,774.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"UWC","UWC","Industrials","Equity","470,722.39","0.00","470,722.39","1,440,700.00","-","Malaysia","Bursa Malaysia","JPY","-","MYR"
"004490","SEBANG GLOBAL BATTERY LTD","Consumer Discretionary","Equity","467,685.47","0.00","467,685.47","61,847.00","-","Korea (South)","Korea Exchange (Stock Market)","JPY","-","KRW"
"777","NETDRAGON WEBSOFT LTD","Communication","Equity","467,685.47","0.00","467,685.47","2,605,533.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"EMMVEE","EMMVEE PHOTOVOLTAIC POWER LTD","Information Technology","Equity","464,648.55","0.00","464,648.55","712,545.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"SHILPAMED","SHILPA MEDICARE LTD","Health Care","Equity","464,648.55","0.00","464,648.55","283,245.00","-","India","National Stock Exchange Of India","JPY","-","INR"
"002465","GUANGZHOU HAIGE COMMUNICATIONS GRO","Information Technology","Equity","461,611.63","0.00","461,611.63","1,658,000.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"475830","ORUM THERAPEUTIC","Health Care","Equity","458,574.71","0.00","458,574.71","46,738.00","-","Korea (South)","Korea Exchange (Kosdaq)","JPY","-","KRW"
"CBAV3","COMPANHIA BRASILEIRA DE ALUMINIO","Materials","Equity","455,537.79","0.00","455,537.79","1,106,577.00","-","Brazil","XBSP","JPY","-","BRL"
"4770","ALLIED SUPREME CORP","Materials","Equity","455,537.79","0.00","455,537.79","362,000.00","-","Taiwan","Taiwan Stock Exchange","JPY","-","TWD"
"002487","DAJIN HEAVY INDUSTRY LTD A","Industrials","Equity","455,537.79","0.00","455,537.79","409,400.00","-","China","Shenzhen Stock Exchange","JPY","-","CNY"
"9966","ALPHAMAB ONCOLOGY","Health Care","Equity","449,463.96","0.00","449,463.96","2,214,000.00","-","China","Hong Kong Exchanges And Clearing Ltd","JPY","-","HKD"
"ARTO","BANK JAGO INDONESIA","Financials","Equity","449,463.96","0.00","449,463.96","39,491,900.00","-","Indonesia","Indonesia Stock Exchange","JPY","-","IDR"
